,FileName_OrigRNA,Metadata_ChannelID,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_target,Metadata_experiment_type,Metadata_cell_line,Metadata_pert_iname,Metadata_gene,Metadata_pubchem_cid
1962,r10c03f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,1,0.134550601,-0.000322907,0.000322907,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1963,r10c03f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,2,0.134553894,-0.000968721,0.000968721,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1964,r10c03f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,3,0.134545997,0.000322907,0.000968721,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1965,r10c03f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,4,0.134540498,0.000968721,0.000322907,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1966,r10c03f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,5,0.134552896,-0.000968721,-0.000322907,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1967,r10c03f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,6,0.134544805,0.000322907,-0.000322907,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1968,r10c03f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,7,0.134539306,0.000968721,-0.000968721,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1969,r10c03f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,8,0.134547397,-0.000322907,-0.000968721,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1970,r10c03f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J03,9,0.134551004,-0.000968721,-0.000968721,-2e-06,10,FGF1,Compound,A549,pazopanib,,10113978.0
1971,r10c04f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,1,0.134521604,-0.000322907,0.000322907,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1972,r10c04f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,2,0.134524807,-0.000968721,0.000968721,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1973,r10c04f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,3,0.134517401,0.000322907,0.000968721,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1974,r10c04f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,4,0.134512305,0.000968721,0.000322907,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1975,r10c04f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,5,0.134523198,-0.000968721,-0.000322907,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1976,r10c04f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,6,0.134516403,0.000322907,-0.000322907,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1977,r10c04f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,7,0.134509102,0.000968721,-0.000968721,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1978,r10c04f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,8,0.134518102,-0.000322907,-0.000968721,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1979,r10c04f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J04,9,0.134520605,-0.000968721,-0.000968721,-2e-06,10,PAK1,Compound,A549,RKI-1447,,60138149.0
1980,r10c05f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,1,0.134495899,-0.000322907,0.000322907,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1981,r10c05f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,2,0.1344973,-0.000968721,0.000968721,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1982,r10c05f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,3,0.134491906,0.000322907,0.000968721,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1983,r10c05f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,4,0.134487003,0.000968721,0.000322907,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1984,r10c05f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,5,0.134495899,-0.000968721,-0.000322907,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1985,r10c05f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,6,0.134489805,0.000322907,-0.000322907,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1986,r10c05f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,7,0.134482697,0.000968721,-0.000968721,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1987,r10c05f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,8,0.134490997,-0.000322907,-0.000968721,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1988,r10c05f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J05,9,0.134493798,-0.000968721,-0.000968721,-2e-06,10,PRKCB,Compound,A549,vitamin-E,,14985.0
1989,r10c06f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,1,0.134471104,-0.000322907,0.000322907,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1990,r10c06f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,2,0.134471297,-0.000968721,0.000968721,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1991,r10c06f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,3,0.134466499,0.000322907,0.000968721,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1992,r10c06f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,4,0.134462401,0.000968721,0.000322907,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1993,r10c06f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,5,0.134470001,-0.000968721,-0.000322907,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1994,r10c06f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,6,0.134464905,0.000322907,-0.000322907,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1995,r10c06f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,7,0.134458899,0.000968721,-0.000968721,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1996,r10c06f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,8,0.134465501,-0.000322907,-0.000968721,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1997,r10c06f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J06,9,0.134468704,-0.000968721,-0.000968721,-2e-06,10,KRAS,Compound,A549,lonafarnib,,148195.0
1998,r10c07f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,1,0.134448603,-0.000322907,0.000322907,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
1999,r10c07f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,2,0.134449497,-0.000968721,0.000968721,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2000,r10c07f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,3,0.134444296,0.000322907,0.000968721,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2001,r10c07f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,4,0.134440601,0.000968721,0.000322907,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2002,r10c07f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,5,0.134449303,-0.000968721,-0.000322907,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2003,r10c07f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,6,0.1344437,0.000322907,-0.000322907,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2004,r10c07f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,7,0.134437293,0.000968721,-0.000968721,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2005,r10c07f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,8,0.134443894,-0.000322907,-0.000968721,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2006,r10c07f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J07,9,0.134446397,-0.000968721,-0.000968721,-2e-06,10,TNF,Compound,A549,ethyl-pyruvate,,12041.0
2007,r10c08f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,1,0.134425893,-0.000322907,0.000322907,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2008,r10c08f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,2,0.134425998,-0.000968721,0.000968721,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2009,r10c08f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,3,0.134423196,0.000322907,0.000968721,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2010,r10c08f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,4,0.134419397,0.000968721,0.000322907,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2011,r10c08f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,5,0.134424895,-0.000968721,-0.000322907,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2012,r10c08f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,6,0.134421796,0.000322907,-0.000322907,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2013,r10c08f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,7,0.134416893,0.000968721,-0.000968721,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2014,r10c08f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,8,0.134422198,-0.000322907,-0.000968721,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2015,r10c08f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J08,9,0.134424701,-0.000968721,-0.000968721,-2e-06,10,GLRA3,Compound,A549,picrotin,,4815.0
2016,r10c09f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,1,0.134407103,-0.000322907,0.000322907,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2017,r10c09f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,2,0.134408295,-0.000968721,0.000968721,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2018,r10c09f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,3,0.134404898,0.000322907,0.000968721,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2019,r10c09f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,4,0.134400606,0.000968721,0.000322907,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2020,r10c09f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,5,0.134406403,-0.000968721,-0.000322907,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2021,r10c09f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,6,0.134402499,0.000322907,-0.000322907,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2022,r10c09f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,7,0.1343977,0.000968721,-0.000968721,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2023,r10c09f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,8,0.134403899,-0.000322907,-0.000968721,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2024,r10c09f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J09,9,0.134405494,-0.000968721,-0.000968721,-2e-06,10,MET,Compound,A549,SGX523,,24779724.0
2025,r10c10f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,1,0.134389207,-0.000322907,0.000322907,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2026,r10c10f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,2,0.134390503,-0.000968721,0.000968721,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2027,r10c10f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,3,0.134386703,0.000322907,0.000968721,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2028,r10c10f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,4,0.134384304,0.000968721,0.000322907,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2029,r10c10f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,5,0.134388998,-0.000968721,-0.000322907,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2030,r10c10f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,6,0.134384707,0.000322907,-0.000322907,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2031,r10c10f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,7,0.134381607,0.000968721,-0.000968721,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2032,r10c10f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,8,0.134385705,-0.000322907,-0.000968721,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2033,r10c10f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J10,9,0.134387597,-0.000968721,-0.000968721,-2e-06,10,LYN,Compound,A549,PP-2,,4878.0
2034,r10c11f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,1,0.134373501,-0.000322907,0.000322907,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2035,r10c11f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,2,0.134374201,-0.000968721,0.000968721,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2036,r10c11f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,3,0.134370506,0.000322907,0.000968721,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2037,r10c11f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,4,0.134368896,0.000968721,0.000322907,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2038,r10c11f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,5,0.134373695,-0.000968721,-0.000322907,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2039,r10c11f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,6,0.134369597,0.000322907,-0.000322907,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2040,r10c11f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,7,0.134366602,0.000968721,-0.000968721,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2041,r10c11f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,8,0.134369299,-0.000322907,-0.000968721,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2042,r10c11f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J11,9,0.134373903,-0.000968721,-0.000968721,-2e-06,10,PARP3,Compound,A549,ME0328,,51147633.0
2043,r10c12f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,1,0.134358197,-0.000322907,0.000322907,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2044,r10c12f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,2,0.134359404,-0.000968721,0.000968721,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2045,r10c12f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,3,0.134355903,0.000322907,0.000968721,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2046,r10c12f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,4,0.134353995,0.000968721,0.000322907,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2047,r10c12f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,5,0.134359106,-0.000968721,-0.000322907,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2048,r10c12f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,6,0.134355798,0.000322907,-0.000322907,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2049,r10c12f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,7,0.134352401,0.000968721,-0.000968721,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2050,r10c12f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,8,0.134357795,-0.000322907,-0.000968721,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2051,r10c12f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J12,9,0.134359002,-0.000968721,-0.000968721,-2e-06,10,ELANE,Compound,A549,AZD9668,,46861623.0
2052,r10c13f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,1,0.134346798,-0.000322907,0.000322907,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2053,r10c13f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,2,0.134348497,-0.000968721,0.000968721,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2054,r10c13f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,3,0.134345606,0.000322907,0.000968721,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2055,r10c13f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,4,0.134342805,0.000968721,0.000322907,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2056,r10c13f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,5,0.134347007,-0.000968721,-0.000322907,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2057,r10c13f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,6,0.134344593,0.000322907,-0.000322907,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2058,r10c13f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,7,0.134341493,0.000968721,-0.000968721,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2059,r10c13f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,8,0.134344697,-0.000322907,-0.000968721,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2060,r10c13f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J13,9,0.134346798,-0.000968721,-0.000968721,-2e-06,10,CASP3,Compound,A549,NQDI-1,,5522952.0
2061,r10c14f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,1,0.134337604,-0.000322907,0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2062,r10c14f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,2,0.134337604,-0.000968721,0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2063,r10c14f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,3,0.134335697,0.000322907,0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2064,r10c14f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,4,0.134333,0.000968721,0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2065,r10c14f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,5,0.134336501,-0.000968721,-0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2066,r10c14f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,6,0.134335205,0.000322907,-0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2067,r10c14f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,7,0.134330601,0.000968721,-0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2068,r10c14f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,8,0.134334505,-0.000322907,-0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2069,r10c14f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J14,9,0.134334996,-0.000968721,-0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2070,r10c15f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,1,0.134327397,-0.000322907,0.000322907,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2071,r10c15f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,2,0.134326607,-0.000968721,0.000968721,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2072,r10c15f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,3,0.134325594,0.000322907,0.000968721,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2073,r10c15f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,4,0.134322807,0.000968721,0.000322907,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2074,r10c15f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,5,0.134326801,-0.000968721,-0.000322907,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2075,r10c15f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,6,0.134324506,0.000322907,-0.000322907,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2076,r10c15f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,7,0.134321406,0.000968721,-0.000968721,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2077,r10c15f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,8,0.134323895,-0.000322907,-0.000968721,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2078,r10c15f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J15,9,0.134325594,-0.000968721,-0.000968721,-2e-06,10,CA14,Compound,A549,carzenide,,8739.0
2079,r10c16f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,1,0.134319693,-0.000322907,0.000322907,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2080,r10c16f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,2,0.134319097,-0.000968721,0.000968721,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2081,r10c16f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,3,0.134315401,0.000322907,0.000968721,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2082,r10c16f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,4,0.134314403,0.000968721,0.000322907,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2083,r10c16f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,5,0.134316906,-0.000968721,-0.000322907,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2084,r10c16f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,6,0.134316295,0.000322907,-0.000322907,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2085,r10c16f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,7,0.1343133,0.000968721,-0.000968721,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2086,r10c16f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,8,0.134315804,-0.000322907,-0.000968721,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2087,r10c16f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J16,9,0.134316206,-0.000968721,-0.000968721,-2e-06,10,ATM,Compound,A549,KU-55933,,5278396.0
2088,r10c17f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,1,0.134311706,-0.000322907,0.000322907,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2089,r10c17f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,2,0.134312704,-0.000968721,0.000968721,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2090,r10c17f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,3,0.134310305,0.000322907,0.000968721,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2091,r10c17f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,4,0.134308994,0.000968721,0.000322907,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2092,r10c17f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,5,0.134310603,-0.000968721,-0.000322907,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2093,r10c17f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,6,0.134309307,0.000322907,-0.000322907,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2094,r10c17f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,7,0.134306997,0.000968721,-0.000968721,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2095,r10c17f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,8,0.134308502,-0.000322907,-0.000968721,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2096,r10c17f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J17,9,0.134309098,-0.000968721,-0.000968721,-2e-06,10,IGF1R,Compound,A549,NVP-AEW541,,
2097,r10c18f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,1,0.134305298,-0.000322907,0.000322907,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2098,r10c18f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,2,0.134305105,-0.000968721,0.000968721,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2099,r10c18f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,3,0.134304702,0.000322907,0.000968721,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2100,r10c18f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,4,0.134304896,0.000968721,0.000322907,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2101,r10c18f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,5,0.134303406,-0.000968721,-0.000322907,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2102,r10c18f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,6,0.134303898,0.000322907,-0.000322907,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2103,r10c18f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,7,0.134301394,0.000968721,-0.000968721,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2104,r10c18f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,8,0.134303093,-0.000322907,-0.000968721,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2105,r10c18f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,J18,9,0.134303406,-0.000968721,-0.000968721,-2e-06,10,PTK2B,Compound,A549,leflunomide,,3899.0
2106,r10c19f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,J19,1,0.134300604,-0.000322907,0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2107,r10c19f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,J19,2,0.134300098,-0.000968721,0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2108,r10c19f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,J19,3,0.1342998,0.000322907,0.000968721,-2e-06,10,,Compound,A549,DMSO,,
2109,r10c19f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,J19,4,0.134297699,0.000968721,0.000322907,-2e-06,10,,Compound,A549,DMSO,,
2110,r10c19f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,J19,5,0.134298906,-0.000968721,-0.000322907,-2e-06,10,,Compound,A549,DMSO,,
